regime,family,sequence_seed,frame_index,has_target,drift_magnitude,drift_score,method,accepted,error,localized,false_alarms,confidence,risk_score
matched,gain_ramp,3500,5,True,0.0977272727272727,0.12403704937302742,crc_confidence,False,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,5,True,0.0977272727272727,0.12403704937302742,crc_quality,False,True,False,0,0.5000004754528891,0.4287289528222479
matched,gain_ramp,3500,5,True,0.0977272727272727,0.12403704937302742,crc_temporal,False,True,False,0,0.5000004754528891,0.3703736198911585
matched,gain_ramp,3500,6,True,0.11727272727272724,0.14674061164800067,local_contrast_frame,True,False,True,2,0.999999,1.0000000000287557e-06
matched,gain_ramp,3500,6,True,0.11727272727272724,0.14674061164800067,matched_filter_frame,True,False,True,0,0.9580127596855164,0.04198724031448364
matched,gain_ramp,3500,6,True,0.11727272727272724,0.14674061164800067,learned_frame,True,True,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3500,6,True,0.11727272727272724,0.14674061164800067,temporal_residual,True,False,True,0,0.999999,1.0000000000287557e-06
matched,gain_ramp,3500,6,True,0.11727272727272724,0.14674061164800067,fixed80_confidence,True,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,6,True,0.11727272727272724,0.14674061164800067,crc_confidence,False,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,6,True,0.11727272727272724,0.14674061164800067,crc_quality,False,True,False,0,0.5000004754528891,0.42541851271526976
matched,gain_ramp,3500,6,True,0.11727272727272724,0.14674061164800067,crc_temporal,False,True,False,0,0.5000004754528891,0.3743942904064128
matched,gain_ramp,3500,7,True,0.13681818181818178,0.18086169339752592,local_contrast_frame,True,False,True,2,0.999999,1.0000000000287557e-06
matched,gain_ramp,3500,7,True,0.13681818181818178,0.18086169339752592,matched_filter_frame,True,False,True,0,0.9545407295227051,0.04545927047729492
matched,gain_ramp,3500,7,True,0.13681818181818178,0.18086169339752592,learned_frame,True,True,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3500,7,True,0.13681818181818178,0.18086169339752592,temporal_residual,True,False,True,0,0.999999,1.0000000000287557e-06
matched,gain_ramp,3500,7,True,0.13681818181818178,0.18086169339752592,fixed80_confidence,True,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,7,True,0.13681818181818178,0.18086169339752592,crc_confidence,False,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,7,True,0.13681818181818178,0.18086169339752592,crc_quality,False,True,False,0,0.5000004754528891,0.42546298086522183
matched,gain_ramp,3500,7,True,0.13681818181818178,0.18086169339752592,crc_temporal,False,True,False,0,0.5000004754528891,0.38294679491877015
matched,gain_ramp,3500,8,True,0.15636363636363632,0.1963628028171383,local_contrast_frame,True,False,True,1,0.999999,1.0000000000287557e-06
matched,gain_ramp,3500,8,True,0.15636363636363632,0.1963628028171383,matched_filter_frame,True,False,True,0,0.9488757252693176,0.05112427473068237
matched,gain_ramp,3500,8,True,0.15636363636363632,0.1963628028171383,learned_frame,True,True,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3500,8,True,0.15636363636363632,0.1963628028171383,temporal_residual,True,False,True,0,0.999999,1.0000000000287557e-06
matched,gain_ramp,3500,8,True,0.15636363636363632,0.1963628028171383,fixed80_confidence,True,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,8,True,0.15636363636363632,0.1963628028171383,crc_confidence,False,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,8,True,0.15636363636363632,0.1963628028171383,crc_quality,False,True,False,0,0.5000004754528891,0.4141144232984487
matched,gain_ramp,3500,8,True,0.15636363636363632,0.1963628028171383,crc_temporal,False,True,False,0,0.5000004754528891,0.38114779349028666
matched,gain_ramp,3500,9,True,0.17590909090909085,0.2204074844229842,local_contrast_frame,True,False,True,1,0.999999,1.0000000000287557e-06
matched,gain_ramp,3500,9,True,0.17590909090909085,0.2204074844229842,matched_filter_frame,True,False,True,0,0.9408470988273621,0.05915290117263794
matched,gain_ramp,3500,9,True,0.17590909090909085,0.2204074844229842,learned_frame,True,True,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3500,9,True,0.17590909090909085,0.2204074844229842,temporal_residual,True,False,True,0,0.999999,1.0000000000287557e-06
matched,gain_ramp,3500,9,True,0.17590909090909085,0.2204074844229842,fixed80_confidence,True,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,9,True,0.17590909090909085,0.2204074844229842,crc_confidence,False,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,9,True,0.17590909090909085,0.2204074844229842,crc_quality,False,True,False,0,0.5000004754528891,0.42137714115829383
matched,gain_ramp,3500,9,True,0.17590909090909085,0.2204074844229842,crc_temporal,False,True,False,0,0.5000004754528891,0.3907903228216707
matched,gain_ramp,3500,10,True,0.1954545454545454,0.23297723304637155,local_contrast_frame,True,False,True,1,0.999999,1.0000000000287557e-06
matched,gain_ramp,3500,10,True,0.1954545454545454,0.23297723304637155,matched_filter_frame,True,False,True,0,0.939476490020752,0.06052350997924805
matched,gain_ramp,3500,10,True,0.1954545454545454,0.23297723304637155,learned_frame,True,True,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3500,10,True,0.1954545454545454,0.23297723304637155,temporal_residual,True,False,True,0,0.999999,1.0000000000287557e-06
matched,gain_ramp,3500,10,True,0.1954545454545454,0.23297723304637155,fixed80_confidence,True,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,10,True,0.1954545454545454,0.23297723304637155,crc_confidence,False,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,10,True,0.1954545454545454,0.23297723304637155,crc_quality,False,True,False,0,0.5000004754528891,0.4217084850127256
matched,gain_ramp,3500,10,True,0.1954545454545454,0.23297723304637155,crc_temporal,False,True,False,0,0.5000004754528891,0.3940984319047334
matched,gain_ramp,3500,11,True,0.21499999999999994,0.2517518294979574,local_contrast_frame,True,False,True,1,0.999999,1.0000000000287557e-06
matched,gain_ramp,3500,11,True,0.21499999999999994,0.2517518294979574,matched_filter_frame,True,False,True,0,0.9245245456695557,0.07547545433044434
matched,gain_ramp,3500,11,True,0.21499999999999994,0.2517518294979574,learned_frame,True,True,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3500,11,True,0.21499999999999994,0.2517518294979574,temporal_residual,True,False,True,0,0.999999,1.0000000000287557e-06
matched,gain_ramp,3500,11,True,0.21499999999999994,0.2517518294979574,fixed80_confidence,True,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,11,True,0.21499999999999994,0.2517518294979574,crc_confidence,False,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3500,11,True,0.21499999999999994,0.2517518294979574,crc_quality,False,True,False,0,0.5000004754528891,0.4216922004551282
matched,gain_ramp,3500,11,True,0.21499999999999994,0.2517518294979574,crc_temporal,False,True,False,0,0.5000004754528891,0.3987839387388312
matched,gain_ramp,3501,0,False,0.0,0.0,local_contrast_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,0,False,0.0,0.0,matched_filter_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,0,False,0.0,0.0,learned_frame,True,False,False,0,0.9120248481631279,0.0879751518368721
matched,gain_ramp,3501,0,False,0.0,0.0,temporal_residual,True,False,False,0,0.919755108654499,0.08024489134550095
matched,gain_ramp,3501,0,False,0.0,0.0,fixed80_confidence,True,False,False,0,0.7524832022985868,0.24751679770141322
matched,gain_ramp,3501,0,False,0.0,0.0,crc_confidence,False,False,False,0,0.7524832022985868,0.24751679770141322
matched,gain_ramp,3501,0,False,0.0,0.0,crc_quality,False,False,False,0,0.7524832022985868,0.4608647629900968
matched,gain_ramp,3501,0,False,0.0,0.0,crc_temporal,True,False,False,0,0.7524832022985868,0.2923115809204017
matched,gain_ramp,3501,1,False,0.01954545454545454,0.2010022308038009,local_contrast_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,1,False,0.01954545454545454,0.2010022308038009,matched_filter_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,1,False,0.01954545454545454,0.2010022308038009,learned_frame,True,False,False,0,0.7581568211317062,0.24184317886829376
matched,gain_ramp,3501,1,False,0.01954545454545454,0.2010022308038009,temporal_residual,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,1,False,0.01954545454545454,0.2010022308038009,fixed80_confidence,True,False,False,0,0.632568784187433,0.367431215812567
matched,gain_ramp,3501,1,False,0.01954545454545454,0.2010022308038009,crc_confidence,False,False,False,0,0.632568784187433,0.367431215812567
matched,gain_ramp,3501,1,False,0.01954545454545454,0.2010022308038009,crc_quality,False,False,False,0,0.632568784187433,0.46275190424629303
matched,gain_ramp,3501,1,False,0.01954545454545454,0.2010022308038009,crc_temporal,False,False,False,0,0.632568784187433,0.37348431377723845
matched,gain_ramp,3501,2,False,0.03909090909090908,0.048226319631018054,local_contrast_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,2,False,0.03909090909090908,0.048226319631018054,matched_filter_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,2,False,0.03909090909090908,0.048226319631018054,learned_frame,True,False,False,0,0.7607858031988144,0.2392141968011856
matched,gain_ramp,3501,2,False,0.03909090909090908,0.048226319631018054,temporal_residual,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,2,False,0.03909090909090908,0.048226319631018054,fixed80_confidence,True,False,False,0,0.6341577281619308,0.36584227183806917
matched,gain_ramp,3501,2,False,0.03909090909090908,0.048226319631018054,crc_confidence,False,False,False,0,0.6341577281619308,0.36584227183806917
matched,gain_ramp,3501,2,False,0.03909090909090908,0.048226319631018054,crc_quality,False,False,False,0,0.6341577281619308,0.46285153931154355
matched,gain_ramp,3501,2,False,0.03909090909090908,0.048226319631018054,crc_temporal,False,False,False,0,0.6341577281619308,0.33494291752304356
matched,gain_ramp,3501,3,False,0.05863636363636362,0.14759594976577156,local_contrast_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,3,False,0.05863636363636362,0.14759594976577156,matched_filter_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,3,False,0.05863636363636362,0.14759594976577156,learned_frame,True,False,False,0,0.8471331596374512,0.15286684036254883
matched,gain_ramp,3501,3,False,0.05863636363636362,0.14759594976577156,temporal_residual,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,3,False,0.05863636363636362,0.14759594976577156,fixed80_confidence,True,False,False,0,0.692985383367634,0.30701461663236596
matched,gain_ramp,3501,3,False,0.05863636363636362,0.14759594976577156,crc_confidence,False,False,False,0,0.692985383367634,0.30701461663236596
matched,gain_ramp,3501,3,False,0.05863636363636362,0.14759594976577156,crc_quality,False,False,False,0,0.692985383367634,0.47036644705106506
matched,gain_ramp,3501,3,False,0.05863636363636362,0.14759594976577156,crc_temporal,False,False,False,0,0.692985383367634,0.34883586512506687
matched,gain_ramp,3501,4,False,0.07818181818181816,0.19910294468087275,local_contrast_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,4,False,0.07818181818181816,0.19910294468087275,matched_filter_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,4,False,0.07818181818181816,0.19910294468087275,learned_frame,True,False,False,0,0.7359353005886078,0.2640646994113922
matched,gain_ramp,3501,4,False,0.07818181818181816,0.19910294468087275,temporal_residual,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,4,False,0.07818181818181816,0.19910294468087275,fixed80_confidence,True,False,False,0,0.6194735974178447,0.3805264025821553
matched,gain_ramp,3501,4,False,0.07818181818181816,0.19910294468087275,crc_confidence,False,False,False,0,0.6194735974178447,0.3805264025821553
matched,gain_ramp,3501,4,False,0.07818181818181816,0.19910294468087275,crc_quality,False,False,False,0,0.6194735974178447,0.4695454661983488
matched,gain_ramp,3501,4,False,0.07818181818181816,0.19910294468087275,crc_temporal,False,False,False,0,0.6194735974178447,0.3796800699149314
matched,gain_ramp,3501,5,False,0.0977272727272727,0.11950362518117201,local_contrast_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,5,False,0.0977272727272727,0.11950362518117201,matched_filter_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,5,False,0.0977272727272727,0.11950362518117201,learned_frame,True,False,False,0,0.7295740246772766,0.2704259753227234
matched,gain_ramp,3501,5,False,0.0977272727272727,0.11950362518117201,temporal_residual,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,5,False,0.0977272727272727,0.11950362518117201,fixed80_confidence,True,False,False,0,0.6158260592147088,0.3841739407852912
matched,gain_ramp,3501,5,False,0.0977272727272727,0.11950362518117201,crc_confidence,False,False,False,0,0.6158260592147088,0.3841739407852912
matched,gain_ramp,3501,5,False,0.0977272727272727,0.11950362518117201,crc_quality,False,False,False,0,0.6158260592147088,0.47574888922611813
matched,gain_ramp,3501,5,False,0.0977272727272727,0.11950362518117201,crc_temporal,False,False,False,0,0.6158260592147088,0.36379383610467486
matched,gain_ramp,3501,6,False,0.11727272727272724,0.16998957771912557,local_contrast_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,6,False,0.11727272727272724,0.16998957771912557,matched_filter_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,6,False,0.11727272727272724,0.16998957771912557,learned_frame,True,False,False,0,0.698323518037796,0.301676481962204
matched,gain_ramp,3501,6,False,0.11727272727272724,0.16998957771912557,temporal_residual,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,6,False,0.11727272727272724,0.16998957771912557,fixed80_confidence,True,False,False,0,0.5984619354105493,0.40153806458945074
matched,gain_ramp,3501,6,False,0.11727272727272724,0.16998957771912557,crc_confidence,False,False,False,0,0.5984619354105493,0.40153806458945074
matched,gain_ramp,3501,6,False,0.11727272727272724,0.16998957771912557,crc_quality,False,False,False,0,0.5984619354105493,0.4724427760949604
matched,gain_ramp,3501,6,False,0.11727272727272724,0.16998957771912557,crc_temporal,False,False,False,0,0.5984619354105493,0.3791032986246243
matched,gain_ramp,3501,7,False,0.13681818181818178,0.16689981194440295,local_contrast_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,7,False,0.13681818181818178,0.16689981194440295,matched_filter_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,7,False,0.13681818181818178,0.16689981194440295,learned_frame,True,False,False,0,0.6762968003749847,0.32370319962501526
matched,gain_ramp,3501,7,False,0.13681818181818178,0.16689981194440295,temporal_residual,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,7,False,0.13681818181818178,0.16689981194440295,fixed80_confidence,True,False,False,0,0.5866942206025832,0.41330577939741675
matched,gain_ramp,3501,7,False,0.13681818181818178,0.16689981194440295,crc_confidence,False,False,False,0,0.5866942206025832,0.41330577939741675
matched,gain_ramp,3501,7,False,0.13681818181818178,0.16689981194440295,crc_quality,False,False,False,0,0.5866942206025832,0.47932262623817795
matched,gain_ramp,3501,7,False,0.13681818181818178,0.16689981194440295,crc_temporal,False,False,False,0,0.5866942206025832,0.3847127109545439
matched,gain_ramp,3501,8,False,0.15636363636363632,0.25041610226652294,local_contrast_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,8,False,0.15636363636363632,0.25041610226652294,matched_filter_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,8,False,0.15636363636363632,0.25041610226652294,learned_frame,True,False,False,0,0.607418566942215,0.39258143305778503
matched,gain_ramp,3501,8,False,0.15636363636363632,0.25041610226652294,temporal_residual,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,8,False,0.15636363636363632,0.25041610226652294,fixed80_confidence,True,False,False,0,0.5516953298990631,0.4483046701009369
matched,gain_ramp,3501,8,False,0.15636363636363632,0.25041610226652294,crc_confidence,False,False,False,0,0.5516953298990631,0.4483046701009369
matched,gain_ramp,3501,8,False,0.15636363636363632,0.25041610226652294,crc_quality,False,False,False,0,0.5516953298990631,0.48193671328709553
matched,gain_ramp,3501,8,False,0.15636363636363632,0.25041610226652294,crc_temporal,False,False,False,0,0.5516953298990631,0.4156485497354127
matched,gain_ramp,3501,9,False,0.17590909090909085,0.37003680879476303,local_contrast_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,9,False,0.17590909090909085,0.37003680879476303,matched_filter_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,9,False,0.17590909090909085,0.37003680879476303,learned_frame,True,False,False,0,0.8016071170568466,0.19839288294315338
matched,gain_ramp,3501,9,False,0.17590909090909085,0.37003680879476303,temporal_residual,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,9,False,0.17590909090909085,0.37003680879476303,fixed80_confidence,True,False,False,0,0.6601376770206536,0.3398623229793464
matched,gain_ramp,3501,9,False,0.17590909090909085,0.37003680879476303,crc_confidence,False,False,False,0,0.6601376770206536,0.3398623229793464
matched,gain_ramp,3501,9,False,0.17590909090909085,0.37003680879476303,crc_quality,False,False,False,0,0.6601376770206536,0.4797646072437387
matched,gain_ramp,3501,9,False,0.17590909090909085,0.37003680879476303,crc_temporal,False,False,False,0,0.6601376770206536,0.4173570865653967
matched,gain_ramp,3501,10,False,0.1954545454545454,0.4583804202617472,local_contrast_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,10,False,0.1954545454545454,0.4583804202617472,matched_filter_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,10,False,0.1954545454545454,0.4583804202617472,learned_frame,True,False,False,0,0.5275364816188812,0.4724635183811188
matched,gain_ramp,3501,10,False,0.1954545454545454,0.4583804202617472,temporal_residual,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,10,False,0.1954545454545454,0.4583804202617472,fixed80_confidence,True,False,False,0,0.5131025598828242,0.48689744011717584
matched,gain_ramp,3501,10,False,0.1954545454545454,0.4583804202617472,crc_confidence,False,False,False,0,0.5131025598828242,0.48689744011717584
matched,gain_ramp,3501,10,False,0.1954545454545454,0.4583804202617472,crc_quality,False,False,False,0,0.5131025598828242,0.48522892017479946
matched,gain_ramp,3501,10,False,0.1954545454545454,0.4583804202617472,crc_temporal,False,False,False,0,0.5131025598828242,0.4789339251821305
matched,gain_ramp,3501,11,False,0.21499999999999994,0.3309491095199045,local_contrast_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,11,False,0.21499999999999994,0.3309491095199045,matched_filter_frame,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,11,False,0.21499999999999994,0.3309491095199045,learned_frame,True,False,False,0,0.655762255191803,0.344237744808197
matched,gain_ramp,3501,11,False,0.21499999999999994,0.3309491095199045,temporal_residual,True,False,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3501,11,False,0.21499999999999994,0.3309491095199045,fixed80_confidence,True,False,False,0,0.576009501949971,0.423990498050029
matched,gain_ramp,3501,11,False,0.21499999999999994,0.3309491095199045,crc_confidence,False,False,False,0,0.576009501949971,0.423990498050029
matched,gain_ramp,3501,11,False,0.21499999999999994,0.3309491095199045,crc_quality,False,False,False,0,0.576009501949971,0.4910489348289446
matched,gain_ramp,3501,11,False,0.21499999999999994,0.3309491095199045,crc_temporal,False,False,False,0,0.576009501949971,0.43425936930695574
matched,gain_ramp,3502,0,True,0.0,0.0,local_contrast_frame,True,False,True,0,0.999999,1.0000000000287557e-06
matched,gain_ramp,3502,0,True,0.0,0.0,matched_filter_frame,True,False,True,0,0.9683651328086853,0.0316348671913147
matched,gain_ramp,3502,0,True,0.0,0.0,learned_frame,True,True,False,0,0.500001,0.49999899999999997
matched,gain_ramp,3502,0,True,0.0,0.0,temporal_residual,True,True,False,0,0.919755108654499,0.08024489134550095
matched,gain_ramp,3502,0,True,0.0,0.0,fixed80_confidence,True,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3502,0,True,0.0,0.0,crc_confidence,False,True,False,0,0.5000004754528891,0.49999952454711094
matched,gain_ramp,3502,0,True,0.0,0.0,crc_quality,False,True,False,0,0.5000004754528891,0.4395390109801292
matched,gain_ramp,3502,0,True,0.0,0.0,crc_temporal,False,True,False,0,0.5000004754528891,0.3447693866268423
matched,gain_ramp,3502,1,True,0.01954545454545454,0.08850672982308223,local_contrast_frame,True,False,True,0,0.999999,1.0000000000287557e-06
matched,gain_ramp,3502,1,True,0.01954545454545454,0.08850672982308223,matched_filter_frame,True,False,True,0,0.93861985206604,0.06138014793395996
matched,gain_ramp,3502,1,True,0.01954545454545454,0.08850672982308223,learned_frame,True,True,False,0,0.5774149298667908,0.42258507013320923
matched,gain_ramp,3502,1,True,0.01954545454545454,0.08850672982308223,temporal_residual,True,False,True,0,0.999999,1.0000000000287557e-06
matched,gain_ramp,3502,1,True,0.01954545454545454,0.08850672982308223,fixed80_confidence,True,True,False,0,0.5370376060747378,0.4629623939252622
matched,gain_ramp,3502,1,True,0.01954545454545454,0.08850672982308223,crc_confidence,False,True,False,0,0.5370376060747378,0.4629623939252622
matched,gain_ramp,3502,1,True,0.01954545454545454,0.08850672982308223,crc_quality,False,True,False,0,0.5370376060747378,0.4451622497636639
matched,gain_ramp,3502,1,True,0.01954545454545454,0.08850672982308223,crc_temporal,False,True,False,0,0.5370376060747378,0.360448405818918
matched,gain_ramp,3502,2,True,0.03909090909090908,0.09524647276470748,local_contrast_frame,True,False,True,0,0.999999,1.0000000000287557e-06
